0warm,5warm,10warm,15warm,20warm,25warm,30warm,35warm,40warm
0.0003391143982298,0.0002180345472879,0.0002115881070494,0.000190802180441,0.0001814739225665,0.0001942393137142,0.0002124028542311,0.0002149560023099,0.0002254385908599
0.0003293734625913,0.0002276352897752,0.0002300943015143,0.000202458264539,0.0001930190483108,0.0001950388541445,0.0001991785538848,0.0002116986870532,0.0002040566614596
0.000348626752384,0.0002112588263116,0.0002064428554149,0.0002106130705215,0.0001746652123983,0.0002053786301985,0.0001955615589395,0.0002174102410208,0.000209041434573
0.0003882492601405,0.0002225056814495,0.0002007829025387,0.0001933886960614,0.000177700392669,0.0001966230920515,0.0001923910022014,0.000192467981833,0.0001982744288397
0.0003193892480339,0.0002152826200472,0.0001979927765205,0.0001869099069153,0.0001699631975498,0.0001953586324816,0.0001910192222567,0.0002001945977099,0.0001947214623214
0.0003954395942855,0.0002172385138692,0.0001953098399098,0.0001937111519509,0.0001651191851124,0.0001928492565639,0.000185166922165,0.0001959827641258,0.0001966596464626
0.0004341757157817,0.0002237528096884,0.0001933591847773,0.0001910663268063,0.0001681675203144,0.0001912415609695,0.0001740258885547,0.0001916103356052,0.0001890277490019
0.0003797653189394,0.0002128516498487,0.0002010801981668,0.0001836533192545,0.0001703551824903,0.0001908144768094,0.0001791901449905,0.0001817986776586,0.0001897829351946
0.0003584815713111,0.000201741757337,0.0002006190770771,0.0001928866840898,0.0001760419690981,0.0001945684489328,0.0001777407596819,0.0001772800897015,0.0001899064227472
0.0003349827311467,0.0002068667090497,0.0002019272360485,0.00017224039766,0.0001593813940417,0.000176331741386,0.0001649864425417,0.0001853448193287,0.0001762123720254
0.000554819300305,0.0001941033697221,0.0001961328962352,0.0001880885538412,0.0001562948309583,0.0001793299161363,0.0001625812874408,0.0001777550496626,0.0001817036245483
0.0003306479484308,0.000211963255424,0.0001878078328445,0.0001675549719948,0.0001503593666711,0.0001712503726594,0.000161905947607,0.0001723331806715,0.0001699540007393
0.0003308107261545,0.0002015073550865,0.0001921472721733,0.0001648304169066,0.0001530294393887,0.0001687984913587,0.0001565237471368,0.0001697279076324,0.0001645583542995
0.0004450537962839,0.0001921970688272,0.0001861098862718,0.0001706948532955,0.0001655952801229,0.0001726532063912,0.0001646440214244,0.0001716440165182,0.0001660088601056
0.0006222625961527,0.0001914877211675,0.0001858383766375,0.0001717330305837,0.0001481865620007,0.0001620918337721,0.0001548181899124,0.0001574904017616,0.0001589234307175
0.0005221191095188,0.0001985645649256,0.0001849828404374,0.0001761674066074,0.0001528309076093,0.0001634986838325,0.0001613104395801,0.0001613484637346,0.0001726198388496
0.0003761552507057,0.0001951749436557,0.0001811356341931,0.000167388934642,0.0001491058792453,0.0001666503376327,0.0001591099717188,0.0001555543422,0.0001648951874813
0.0003121744375675,0.0001809979148674,0.0001836544688558,0.0001667312753852,0.0001485312241129,0.000160592404427,0.0001553471811348,0.0001623456773813,0.000157516420586
0.0003411672951187,0.0002000469394261,0.0001767478679539,0.000164797049365,0.0001414917933288,0.0001626342418603,0.0001428614632459,0.0001669246121309,0.0001662703143665
0.0003632852458395,0.0001848711981438,0.0001787520304787,0.0001586559519637,0.0001475455646868,0.0001633476349525,0.0001447990653105,0.0001505057880422,0.0001542618992971
0.0003827518376056,0.0001862055360106,0.0001728291827021,0.0001670326164457,0.0001364366908092,0.0001609156606718,0.0001469339331379,0.000155335466843,0.0001542253157822
0.000383806444006,0.0001850957924034,0.0001740516017889,0.0001491807342972,0.0001500380167271,0.0001553583424538,0.0001482251100242,0.0001458344049751,0.0001515012991148
0.000405436992878,0.0001835180155467,0.0001731513766571,0.0001494091120548,0.0001424071670044,0.0001569137966725,0.0001447811373509,0.0001491360599175,0.0001407362724421
0.0003942976472899,0.0001837212184909,0.0001605297293281,0.0001439625630155,0.0001427549286745,0.0001594731002114,0.0001439666375517,0.0001406068040523,0.000153070082888
0.0003840971039608,0.0001802956103347,0.0001619541144464,0.0001559627853566,0.0001322891621384,0.0001532259921077,0.0001411121629644,0.0001469649141654,0.000145100406371
0.0003729313611984,0.0001785870408639,0.0001670929777901,0.0001569186133565,0.0001307615748373,0.0001435019366908,0.0001403940550517,0.0001450013078283,0.0001334652188234
0.0003771755727939,0.0001801968319341,0.0001562941179145,0.0001565153943374,0.0001368280645692,0.0001466099201934,0.0001372073311358,0.0001401657500537,0.0001383933704346
0.0008253341075032,0.0001734084798954,0.0001559079100843,0.0001419789914507,0.0001351903483737,0.000147101454786,0.00013128638966,0.0001366158539894,0.0001361395407002
0.0003460700099822,0.0001733736280584,0.0001631911727599,0.0001404901558998,0.0001392147387377,0.0001478777994634,0.0001277218543691,0.0001327310455963,0.0001283502933802
0.0007105775293894,0.0001752193493302,0.0001607182057341,0.0001436904130969,0.0001306550111621,0.00013580758241,0.0001314547698711,0.0001316027774009,0.0001345219498034
0.0003487288195174,0.0001633103966014,0.0001592480693943,0.0001359552843496,0.0001285736361751,0.0001430264383088,0.0001228951732628,0.0001343430776614,0.0001320238661719
0.0004339438746683,0.0001690059434622,0.0001574358175275,0.0001362157345283,0.0001311202067881,0.0001355237327516,0.0001287792547373,0.0001395431609125,0.0001240024284925
0.0005290736444294,0.0001769257942214,0.0001519191719125,0.0001411605189787,0.0001284007739741,0.0001411676203133,0.0001280534052057,0.000134714617161,0.0001238353288499
0.0004999891389161,0.0001712207158561,0.0001555413473397,0.0001389352109981,0.0001208167668664,0.0001363908959319,0.000120820448501,0.0001355776912532,0.0001188063106383
0.0004180790274403,0.0001739026629365,0.0001529736910015,0.000132704823045,0.0001181778716272,0.0001320456212852,0.0001242713478859,0.0001236560055986,0.0001296527771046
0.0005628611543215,0.0001632870553294,0.0001613132189959,0.0001414020516676,0.0001168778326245,0.0001267753832507,0.0001166431902674,0.0001205916560138,0.0001277633418794
0.0003593098954297,0.0001654998632147,0.0001483507803641,0.0001315611880272,0.0001291254156967,0.0001363545597996,0.0001186098888865,0.0001266936887986,0.0001163546548923
0.0003747096343431,0.0001559250522404,0.0001529703731648,0.000140504038427,0.0001203716601594,0.000128427389427,0.0001218523320858,0.0001257923431694,0.000120232856716
0.0003647289704531,0.0001685777970124,0.0001399604370817,0.0001275367976631,0.0001211572671309,0.0001314346882281,0.0001199998660013,0.0001172498450614,0.0001133886398747
0.000383278587833,0.0001616971130715,0.0001413526624673,0.0001269149070139,0.0001195280347019,0.0001268148771487,0.0001194415672216,0.000123892474221,0.0001131207391154
0.0004741968878079,0.0001601294206921,0.0001443014916731,0.0001381906331516,0.0001162508997367,0.0001304050238104,0.0001183979038614,0.0001141010507126,0.0001148619703599
0.0004437492461875,0.0001656112726777,0.000145365629578,0.0001311390369664,0.000119585696666,0.0001277523406315,0.0001165924913948,0.0001149759482359,0.0001191330593428
0.0003781852428801,0.0001563803089084,0.0001338858855888,0.0001225138548761,0.0001171167677966,0.0001204773434437,0.0001106856143451,0.000114611670142,0.0001174974022433
0.0003175194724462,0.0001550310989841,0.0001485456741647,0.0001296307018492,0.000110364271677,0.0001266371400561,0.0001140845997724,0.0001141443863161,0.0001114361439249
0.0003196318284608,0.0001626854063943,0.0001405281655024,0.0001338804868282,0.0001142172186519,0.0001240533019881,0.0001127733703469,0.0001126733550336,0.0001096552150556
0.0003222826635465,0.000155000743689,0.0001363900810247,0.0001261224097106,0.0001136637438321,0.0001244228624273,0.0001131978278863,0.0001152001641457,0.0001086872362066
0.000310034956783,0.0001546462299302,0.0001404884533258,0.0001277183037018,0.0001132360193878,0.0001249396591447,0.0001042736403178,0.0001122682297136,0.0001024128796416
0.0003206763649359,0.0001523347891634,0.000145579004311,0.000123764242744,0.0001087304990505,0.0001219040859723,0.0001102272581192,0.0001137443905463,0.0001053266387316
0.0003066853969357,0.0001506990083726,0.0001303634053329,0.000129823340103,0.000111411405669,0.0001144432026194,0.0001025411111186,0.0001120047381846,0.0001012880456983
0.0003078110748901,0.0001515203766757,0.0001387138763675,0.0001232038193847,0.000105165199784,0.0001196309021906,0.0001012938591884,0.0001063263043761,9.9835844594e-05
0.000303721637465,0.0001439712068531,0.0001346607459709,0.0001229018089361,0.0001074822939699,0.0001198027384816,0.0001081601221812,0.0001139438973041,0.0001038877962855
